nsamples,nfeatures,nclasses,n_bin_attr,geom_mean_std_ratio,attr_mean_corr,attr_skewness,attr_kurtosis,class_entropy,attr_mean_entropy,mean_mutual_info,equiv_number_attr,noise_signal_ratio
-0.1634632195978181,-0.09448502578755791,6.941554021097358,-0.12173858299934223,-0.05752149156631605,-0.6766103274000678,0.40907675352220046,-0.2075951225228311,2.3437821624113826,0.5950849476955035,2.3031095483785604,0.9266479986212751,-0.9808116619146235
param_C,param_gamma,param_kernel,mean_test_acc,std_test_acc,mean_test_f1,std_test_f1
0.0078125,1.0,rbf,0.01486988847583643,0.0144615876006986,0.16895363574421818,0.21459764189173497
0.0078125,2.0,rbf,0.009913258983890954,0.009287430623224548,0.03206568659796314,0.06423087887748415
0.0078125,4.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.0078125,8.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.0078125,16.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.0078125,32.0,rbf,0.017348203221809168,0.018568698777132672,0.04765886807443477,0.07344584563576805
0.0078125,64.0,rbf,0.017348203221809168,0.018568698777132672,0.05114809374802455,0.07743062615759175
0.0078125,128.0,rbf,0.017348203221809168,0.018568698777132672,0.09410418765415486,0.15096019123628418
0.0078125,256.0,rbf,0.008674101610904586,0.007443965675999578,0.05138555307174823,0.09669669759876542
0.0078125,512.0,rbf,0.006195786864931847,0.005540022716476062,0.0024783147459727386,0.0049451425020151365
0.0078125,1024.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.0078125,2048.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.0078125,4096.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.0078125,8192.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.0078125,16384.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.0078125,32768.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.015625,3.0517578125e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.015625,6.103515625e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.015625,0.0001220703125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.015625,0.000244140625,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.015625,0.00048828125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.015625,0.0009765625,rbf,0.017348203221809168,0.018568698777132672,0.05501554189092447,0.08800094400074121
0.015625,0.001953125,rbf,0.017348203221809168,0.018568698777132672,0.05545969433173156,0.08887053107243706
0.015625,0.00390625,rbf,0.017348203221809168,0.018568698777132672,0.05238053754864744,0.08285075753543877
0.015625,0.0078125,rbf,0.017348203221809168,0.018568698777132672,0.0516883002777889,0.08150047782136415
0.015625,0.015625,rbf,0.017348203221809168,0.018568698777132672,0.05160870971377375,0.08134530664962819
0.015625,0.03125,rbf,0.017348203221809168,0.018568698777132672,0.04998373067856905,0.07816990433483778
0.015625,0.0625,rbf,0.017348203221809168,0.018568698777132672,0.045870774330478335,0.06871185070876175
0.015625,0.125,rbf,0.017348203221809168,0.018568698777132672,0.049379259853042375,0.06659452444173825
0.015625,0.25,rbf,0.017348203221809168,0.018568698777132672,0.11852018999883801,0.16664750562371622
0.015625,0.5,rbf,0.017348203221809168,0.018568698777132672,0.16750556000596406,0.2050820176088056
0.015625,1.0,rbf,0.01486988847583643,0.0144615876006986,0.16895363574421818,0.21459764189173497
0.015625,2.0,rbf,0.009913258983890954,0.009287430623224548,0.03206568659796314,0.06423087887748415
0.015625,4.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.015625,8.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.015625,16.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.015625,32.0,rbf,0.017348203221809168,0.018568698777132672,0.04765886807443477,0.07344584563576805
0.015625,64.0,rbf,0.017348203221809168,0.018568698777132672,0.05114809374802455,0.07743062615759175
0.015625,128.0,rbf,0.017348203221809168,0.018568698777132672,0.09410418765415486,0.15096019123628418
0.015625,256.0,rbf,0.008674101610904586,0.007443965675999578,0.05138555307174823,0.09669669759876542
0.015625,512.0,rbf,0.006195786864931847,0.005540022716476062,0.0024783147459727386,0.0049451425020151365
0.015625,1024.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.015625,2048.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.015625,4096.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.015625,8192.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.015625,16384.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.015625,32768.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.03125,3.0517578125e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.03125,6.103515625e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.03125,0.0001220703125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.03125,0.000244140625,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.03125,0.00048828125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.03125,0.0009765625,rbf,0.017348203221809168,0.018568698777132672,0.05501554189092447,0.08800094400074121
0.03125,0.001953125,rbf,0.017348203221809168,0.018568698777132672,0.05545969433173156,0.08887053107243706
0.03125,0.00390625,rbf,0.017348203221809168,0.018568698777132672,0.05238053754864744,0.08285075753543877
0.03125,0.0078125,rbf,0.017348203221809168,0.018568698777132672,0.0516883002777889,0.08150047782136415
0.03125,0.015625,rbf,0.017348203221809168,0.018568698777132672,0.05160870971377375,0.08134530664962819
0.03125,0.03125,rbf,0.017348203221809168,0.018568698777132672,0.04998373067856905,0.07816990433483778
0.03125,0.0625,rbf,0.017348203221809168,0.018568698777132672,0.045870774330478335,0.06871185070876175
0.03125,0.125,rbf,0.017348203221809168,0.018568698777132672,0.049379259853042375,0.06659452444173825
0.03125,0.25,rbf,0.017348203221809168,0.018568698777132672,0.11852018999883801,0.16664750562371622
0.03125,0.5,rbf,0.017348203221809168,0.018568698777132672,0.16750556000596406,0.2050820176088056
0.03125,1.0,rbf,0.01486988847583643,0.0144615876006986,0.16895363574421818,0.21459764189173497
0.03125,2.0,rbf,0.009913258983890954,0.009287430623224548,0.03206568659796314,0.06423087887748415
0.03125,4.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.03125,8.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.03125,16.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.03125,32.0,rbf,0.017348203221809168,0.018568698777132672,0.04765886807443477,0.07344584563576805
0.03125,64.0,rbf,0.017348203221809168,0.018568698777132672,0.05114809374802455,0.07743062615759175
0.03125,128.0,rbf,0.017348203221809168,0.018568698777132672,0.09410418765415486,0.15096019123628418
0.03125,256.0,rbf,0.008674101610904586,0.007443965675999578,0.05138555307174823,0.09669669759876542
0.03125,512.0,rbf,0.006195786864931847,0.005540022716476062,0.0024783147459727386,0.0049451425020151365
0.03125,1024.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.03125,2048.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.03125,4096.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.03125,8192.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.03125,16384.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.03125,32768.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.0625,3.0517578125e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.0625,6.103515625e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.0625,0.0001220703125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.0625,0.000244140625,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.0625,0.00048828125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.0625,0.0009765625,rbf,0.017348203221809168,0.018568698777132672,0.05501554189092447,0.08800094400074121
0.0625,0.001953125,rbf,0.017348203221809168,0.018568698777132672,0.05545969433173156,0.08887053107243706
0.0625,0.00390625,rbf,0.017348203221809168,0.018568698777132672,0.05238053754864744,0.08285075753543877
0.0625,0.0078125,rbf,0.017348203221809168,0.018568698777132672,0.0516883002777889,0.08150047782136415
0.0625,0.015625,rbf,0.017348203221809168,0.018568698777132672,0.05160870971377375,0.08134530664962819
0.0625,0.03125,rbf,0.017348203221809168,0.018568698777132672,0.0519541438840091,0.07700087714247113
0.0625,0.0625,rbf,0.02106567534076828,0.016470085565998997,0.17973572147506198,0.14033256134417574
0.0625,0.125,rbf,0.017348203221809168,0.018568698777132672,0.049379259853042375,0.06659452444173825
0.0625,0.25,rbf,0.017348203221809168,0.018568698777132672,0.11852018999883801,0.16664750562371622
0.0625,0.5,rbf,0.017348203221809168,0.018568698777132672,0.16750556000596406,0.2050820176088056
0.0625,1.0,rbf,0.01486988847583643,0.0144615876006986,0.16895363574421818,0.21459764189173497
0.0625,2.0,rbf,0.009913258983890954,0.009287430623224548,0.03206568659796314,0.06423087887748415
0.0625,4.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.0625,8.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.0625,16.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.0625,32.0,rbf,0.017348203221809168,0.018568698777132672,0.04765886807443477,0.07344584563576805
0.0625,64.0,rbf,0.017348203221809168,0.018568698777132672,0.05114809374802455,0.07743062615759175
0.0625,128.0,rbf,0.017348203221809168,0.018568698777132672,0.09410418765415486,0.15096019123628418
0.0625,256.0,rbf,0.008674101610904586,0.007443965675999578,0.05138555307174823,0.09669669759876542
0.0625,512.0,rbf,0.006195786864931847,0.005540022716476062,0.0024783147459727386,0.0049451425020151365
0.0625,1024.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.0625,2048.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.0625,4096.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.0625,8192.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.0625,16384.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.0625,32768.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.125,3.0517578125e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.125,6.103515625e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.125,0.0001220703125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.125,0.000244140625,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.125,0.00048828125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.125,0.0009765625,rbf,0.017348203221809168,0.018568698777132672,0.05501554189092447,0.08800094400074121
0.125,0.001953125,rbf,0.017348203221809168,0.018568698777132672,0.05545969433173156,0.08887053107243706
0.125,0.00390625,rbf,0.017348203221809168,0.018568698777132672,0.05238053754864744,0.08285075753543877
0.125,0.0078125,rbf,0.017348203221809168,0.018568698777132672,0.053122293715710235,0.08063707219114917
0.125,0.015625,rbf,0.02973977695167286,0.014397198515366525,0.14973795102457707,0.1109541466856456
0.125,0.03125,rbf,0.05452292441140025,0.009039908831003342,0.2347723442128105,0.06854044609322077
0.125,0.0625,rbf,0.09169764560099132,0.008176876727329328,0.37625119538425816,0.11752369470019358
0.125,0.125,rbf,0.08798017348203221,0.017302569177548122,0.3638155020366062,0.11332686981117145
0.125,0.25,rbf,0.022304832713754646,0.016922260782839336,0.20469367267531335,0.14180172726652024
0.125,0.5,rbf,0.017348203221809168,0.018568698777132672,0.16750556000596406,0.2050820176088056
0.125,1.0,rbf,0.01486988847583643,0.0144615876006986,0.16895363574421818,0.21459764189173497
0.125,2.0,rbf,0.009913258983890954,0.009287430623224548,0.03206568659796314,0.06423087887748415
0.125,4.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.125,8.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.125,16.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.125,32.0,rbf,0.017348203221809168,0.018568698777132672,0.04765886807443477,0.07344584563576805
0.125,64.0,rbf,0.017348203221809168,0.018568698777132672,0.05114809374802455,0.07743062615759175
0.125,128.0,rbf,0.017348203221809168,0.018568698777132672,0.09410418765415486,0.15096019123628418
0.125,256.0,rbf,0.008674101610904586,0.007443965675999578,0.05138555307174823,0.09669669759876542
0.125,512.0,rbf,0.006195786864931847,0.005540022716476062,0.0024783147459727386,0.0049451425020151365
0.125,1024.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.125,2048.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.125,4096.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.125,8192.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.125,16384.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.125,32768.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.25,3.0517578125e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.25,6.103515625e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.25,0.0001220703125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.25,0.000244140625,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.25,0.00048828125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.25,0.0009765625,rbf,0.017348203221809168,0.018568698777132672,0.05501554189092447,0.08800094400074121
0.25,0.001953125,rbf,0.017348203221809168,0.018568698777132672,0.05545969433173156,0.08887053107243706
0.25,0.00390625,rbf,0.022304832713754646,0.01782069075882909,0.09365729693846926,0.07903255277816629
0.25,0.0078125,rbf,0.0322180916976456,0.012690683594457587,0.1357089837777099,0.06230317270309418
0.25,0.015625,rbf,0.08302354399008674,0.004940979915894816,0.3547274249836664,0.09901098934691184
0.25,0.03125,rbf,0.14002478314745972,0.01478607017087155,0.4303467739373144,0.07055484711558672
0.25,0.0625,rbf,0.2106567534076828,0.02076034703180813,0.4556462890723192,0.05799590676135522
0.25,0.125,rbf,0.2614622057001239,0.009853313050455715,0.4736756131728076,0.04045608206331551
0.25,0.25,rbf,0.2218091697645601,0.014656480037745709,0.4926279747468656,0.028513677328598323
0.25,0.5,rbf,0.03717472118959108,0.014711255475419372,0.4535002054916202,0.13150204031257676
0.25,1.0,rbf,0.01486988847583643,0.0144615876006986,0.16895363574421818,0.21459764189173497
0.25,2.0,rbf,0.009913258983890954,0.009287430623224548,0.03206568659796314,0.06423087887748415
0.25,4.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.25,8.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.25,16.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.25,32.0,rbf,0.017348203221809168,0.018568698777132672,0.04765886807443477,0.07344584563576805
0.25,64.0,rbf,0.017348203221809168,0.018568698777132672,0.05114809374802455,0.07743062615759175
0.25,128.0,rbf,0.017348203221809168,0.018568698777132672,0.09410418765415486,0.15096019123628418
0.25,256.0,rbf,0.008674101610904586,0.007443965675999578,0.05138555307174823,0.09669669759876542
0.25,512.0,rbf,0.006195786864931847,0.005540022716476062,0.0024783147459727386,0.0049451425020151365
0.25,1024.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.25,2048.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.25,4096.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.25,8192.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.25,16384.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.25,32768.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.5,3.0517578125e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.5,6.103515625e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.5,0.0001220703125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.5,0.000244140625,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.5,0.00048828125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
0.5,0.0009765625,rbf,0.017348203221809168,0.018568698777132672,0.05501554189092447,0.08800094400074121
0.5,0.001953125,rbf,0.022304832713754646,0.01782069075882909,0.08921554557762504,0.08089966579972323
0.5,0.00390625,rbf,0.03593556381660471,0.009962665104802695,0.17067245920012414,0.08407995607819793
0.5,0.0078125,rbf,0.09541511771995044,0.007220906838472509,0.3642352524422127,0.08269915227882538
0.5,0.015625,rbf,0.14745972738537794,0.013124664440024634,0.4044126411058072,0.061186427370544125
0.5,0.03125,rbf,0.26270136307311026,0.019143110739499602,0.4769883044672879,0.027597109441380045
0.5,0.0625,rbf,0.3767038413878562,0.04247713313938956,0.5415217347348361,0.040244667608471854
0.5,0.125,rbf,0.4386617100371748,0.030673258284899405,0.5506261230053253,0.024841088456103017
0.5,0.25,rbf,0.4423791821561338,0.04369822548078748,0.5388140199461505,0.044168174376464135
0.5,0.5,rbf,0.26517967781908297,0.04479224314331983,0.5032129576349181,0.05785517479159195
0.5,1.0,rbf,0.034696406443618336,0.008445672147247466,0.4466240013694569,0.09779244550559464
0.5,2.0,rbf,0.011152416356877323,0.009919590646666678,0.10226433188726458,0.13872207108641318
0.5,4.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.5,8.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.5,16.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
0.5,32.0,rbf,0.017348203221809168,0.018568698777132672,0.04765886807443477,0.07344584563576805
0.5,64.0,rbf,0.017348203221809168,0.018568698777132672,0.05114809374802455,0.07743062615759175
0.5,128.0,rbf,0.017348203221809168,0.018568698777132672,0.09410418765415486,0.15096019123628418
0.5,256.0,rbf,0.008674101610904586,0.007443965675999578,0.05138555307174823,0.09669669759876542
0.5,512.0,rbf,0.006195786864931847,0.005540022716476062,0.0024783147459727386,0.0049451425020151365
0.5,1024.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.5,2048.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.5,4096.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.5,8192.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.5,16384.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
0.5,32768.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
1.0,3.0517578125e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
1.0,6.103515625e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
1.0,0.0001220703125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
1.0,0.000244140625,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
1.0,0.00048828125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
1.0,0.0009765625,rbf,0.022304832713754646,0.01782069075882909,0.08655394652204397,0.07922626501270426
1.0,0.001953125,rbf,0.03717472118959108,0.013038547062080028,0.17978717487635446,0.06422192352465972
1.0,0.00390625,rbf,0.10161090458488227,0.0060456947390533575,0.3715005989416677,0.07902948237137566
1.0,0.0078125,rbf,0.16852540272614622,0.013483715268686242,0.42407459681186255,0.06708270652928144
1.0,0.015625,rbf,0.2899628252788104,0.028782811133371868,0.4939655023781387,0.03619890657674855
1.0,0.03125,rbf,0.4039653035935564,0.04068785598050964,0.5452885822823276,0.042169566938408766
1.0,0.0625,rbf,0.4882280049566295,0.03698567784643681,0.5551876979276488,0.0277380318843515
1.0,0.125,rbf,0.5142503097893433,0.04314622907594686,0.5514182591524449,0.04389702564131631
1.0,0.25,rbf,0.5254027261462205,0.029957042623947737,0.5668583993435353,0.03757898510980358
1.0,0.5,rbf,0.4646840148698885,0.02484435984170577,0.5348175732617264,0.03055128140852849
1.0,1.0,rbf,0.27757125154894674,0.026525555296173682,0.4388816135399412,0.03660494275957179
1.0,2.0,rbf,0.07434944237918216,0.01912049329667833,0.437411650058323,0.034209024917577234
1.0,4.0,rbf,0.01858736059479554,0.011080125133296122,0.2483566985900209,0.13310330024524192
1.0,8.0,rbf,0.009913258983890954,0.009287430623224548,0.03206568659796314,0.06423087887748415
1.0,16.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
1.0,32.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
1.0,64.0,rbf,0.017348203221809168,0.018568698777132672,0.02871401108370575,0.0365401230722621
1.0,128.0,rbf,0.017348203221809168,0.018568698777132672,0.09410418765415486,0.15096019123628418
1.0,256.0,rbf,0.008674101610904586,0.007443965675999578,0.05138555307174823,0.09669669759876542
1.0,512.0,rbf,0.006195786864931847,0.005540022716476062,0.0024783147459727386,0.0049451425020151365
1.0,1024.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
1.0,2048.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
1.0,4096.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
1.0,8192.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
1.0,16384.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
1.0,32768.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
2.0,3.0517578125e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
2.0,6.103515625e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
2.0,0.0001220703125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
2.0,0.000244140625,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
2.0,0.00048828125,rbf,0.022304832713754646,0.01782069075882909,0.08468139164244923,0.07962593816083259
2.0,0.0009765625,rbf,0.03841387856257745,0.011396551052744407,0.1792378232982001,0.06793146719167574
2.0,0.001953125,rbf,0.10408921933085502,0.01039681985467348,0.3798108749419237,0.0668599997269336
2.0,0.00390625,rbf,0.17596034696406446,0.014727795884620212,0.4379295856993286,0.048797759568062885
2.0,0.0078125,rbf,0.3023543990086741,0.021044003798263537,0.4939120620624923,0.02081430194703964
2.0,0.015625,rbf,0.4175960346964064,0.034142932627015114,0.5355431324872105,0.03844833267678845
2.0,0.03125,rbf,0.4969021065675341,0.04823327615820778,0.5514224023950893,0.041251340846341314
2.0,0.0625,rbf,0.5377942998760843,0.04725740630740445,0.5736515956598062,0.053291453482535035
2.0,0.125,rbf,0.5365551425030979,0.01709108224677873,0.5691345839064984,0.02518713382097864
2.0,0.25,rbf,0.5266418835192069,0.024697534928594774,0.5557950254924361,0.03057028295390522
2.0,0.5,rbf,0.493184634448575,0.02103005040136461,0.5380197763625316,0.02178347182956104
2.0,1.0,rbf,0.3073110285006196,0.024161056091366068,0.42042600158915794,0.03554220008960393
2.0,2.0,rbf,0.11895910780669144,0.011741217050433714,0.3554821103859177,0.05050926977966722
2.0,4.0,rbf,0.02850061957868649,0.014443366750149112,0.2896237105326565,0.16103201280127402
2.0,8.0,rbf,0.011152416356877323,0.009919590646666678,0.10228021472597572,0.1387287681682194
2.0,16.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
2.0,32.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
2.0,64.0,rbf,0.017348203221809168,0.018568698777132672,0.02871401108370575,0.0365401230722621
2.0,128.0,rbf,0.017348203221809168,0.018568698777132672,0.09410418765415486,0.15096019123628418
2.0,256.0,rbf,0.008674101610904586,0.007443965675999578,0.05138555307174823,0.09669669759876542
2.0,512.0,rbf,0.006195786864931847,0.005540022716476062,0.0024783147459727386,0.0049451425020151365
2.0,1024.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
2.0,2048.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
2.0,4096.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
2.0,8192.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
2.0,16384.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
2.0,32768.0,rbf,0.006195786864931847,0.005540022716476062,0.0,0.0
4.0,3.0517578125e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
4.0,6.103515625e-05,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
4.0,0.0001220703125,rbf,0.017348203221809168,0.018568698777132672,0.0551042626473981,0.08817461452906425
4.0,0.000244140625,rbf,0.022304832713754646,0.01782069075882909,0.0846927555258538,0.07962952494764182
4.0,0.00048828125,rbf,0.03841387856257745,0.011396551052744407,0.17833939771838786,0.0689754032645771
4.0,0.0009765625,rbf,0.10408921933085502,0.01039681985467348,0.3797424554727064,0.06923093503349323
4.0,0.001953125,rbf,0.1821561338289963,0.014300673376349406,0.43603763855663785,0.051380156497335815
4.0,0.00390625,rbf,0.30855018587360594,0.025418397893497747,0.4939503548454924,0.03502405891194398
4.0,0.0078125,rbf,0.4200743494423792,0.0336359743699377,0.5268055532057094,0.036572613291626616
4.0,0.015625,rbf,0.5092936802973977,0.04160364802513089,0.565472007844541,0.03947781655298732
4.0,0.03125,rbf,0.5489467162329615,0.03638674658246945,0.5843714734955622,0.041481425894540375
4.0,0.0625,rbf,0.5390334572490706,0.024888736930514643,0.5712991203558428,0.037124509464944784
4.0,0.125,rbf,0.5266418835192069,0.026640042164545758,0.5560907467259599,0.025184177495487684
4.0,0.25,rbf,0.5266418835192069,0.029889224424864486,0.5519976924452537,0.034886248256152226
4.0,0.5,rbf,0.4820322180916977,0.02246158376423631,0.5233934635465056,0.0258863099682734
4.0,1.0,rbf,0.3048327137546468,0.02191405607101389,0.42213862837201865,0.033042686456910685
4.0,2.0,rbf,0.11895910780669144,0.011741217050433714,0.3554821103859177,0.05050926977966722
4.0,4.0,rbf,0.02850061957868649,0.014443366750149112,0.2896237105326565,0.16103201280127402
4.0,8.0,rbf,0.011152416356877323,0.009919590646666678,0.10228021472597572,0.1387287681682194
4.0,16.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
4.0,32.0,rbf,0.008674101610904586,0.007443965675999578,0.005576208178438661,0.011169720349218449
4.0,64.0,rbf,0.017348203221809168,0.018568698777132672,0.02871401108370575,0.0365401230722621
